x,y,count,cluster,z_min,z_max,z_mean,z_std,canopy_height,point_density,intensity_mean,intensity_std,row_id
770157.7300000001,6270759.48,5,97,0.9440287614739766,1.0403764512817038,1.0105253038797994,0.0394385274750897,0.0963476898077271,576.6153362516843,1094.2,161.6391041796508,-2281010
770158.03,6270759.48,4,97,0.7613793789767946,1.1558426798815251,0.9674197108266578,0.1677605086211248,0.3944633009047305,112.67067010418424,837.25,414.2039553971771,-2281010
770161.6300000001,6270759.48,1,90,0.8837205491758287,0.8837205491758287,0.8837205491758287,0.0,0.0,11.11111111111111,422.0,0.0,-2281011
770161.93,6270759.48,5,90,0.6040518861385058,0.967617503280894,0.8705001621481454,0.1534287603427154,0.3635656171423882,152.80750691503803,943.0,144.91549261552404,-2281011
770162.2300000001,6270759.48,4,90,0.8035151439674797,0.9782895898184556,0.8977786843940359,0.0728661095866771,0.1747744458509759,254.29601122775512,1082.0,134.13177600156249,-2281011
770162.53,6270759.48,5,90,0.9218744387956406,0.980072888518082,0.949655974965452,0.0259485385304697,0.0581984497224414,954.5882376680077,1111.4,158.78066632937396,-2281011
770162.8300000001,6270759.48,3,90,0.8948348972595932,1.173687363831677,0.9896531605816052,0.1594029092622501,0.2788524665720837,119.53752370598671,896.3333333333334,163.10221743843132,-2281011
770163.1300000001,6270759.48,1,90,1.2475240666866414,1.2475240666866414,1.2475240666866414,0.0,0.0,11.11111111111111,461.0,0.0,-2281011
770165.8300000001,6270759.48,1,81,0.8668594846120863,0.8668594846120863,0.8668594846120863,0.0,0.0,11.11111111111111,261.0,0.0,-2281012
770166.43,6270759.48,2,81,1.0596749138187542,1.1453729213997184,1.1025239176092363,0.0605976422946758,0.0856980075809641,259.3085049407658,999.5,65.76093065034893,-2281012
770166.7300000001,6270759.48,6,81,0.862500085025995,1.1744612339903906,1.0192512926534438,0.1148493817812526,0.3119611489643956,213.70182437132704,1045.1666666666667,124.52375944640714,-2281012
770167.03,6270759.48,4,81,0.9537583309013672,1.15754739987195,1.0294052271816063,0.0887218326162492,0.2037890689705825,218.09042393171785,1114.25,118.0208314945572,-2281012
770167.3300000001,6270759.48,4,81,0.9283590058378586,1.2077931952338812,1.0281992968476523,0.1287831824428401,0.2794341893960226,159.05156251820148,1096.75,210.40179815454684,-2281012
770167.6300000001,6270759.48,2,81,1.0619087973146906,1.291549570153947,1.1767291837343188,0.1623805477115577,0.2296407728392564,96.76949762652688,813.5,415.0716805565034,-2281012
770167.93,6270759.48,1,81,0.9244953798432514,0.9244953798432514,0.9244953798432514,0.0,0.0,11.11111111111111,201.0,0.0,-2281012
770171.2300000001,6270759.48,1,82,0.975784454407699,0.975784454407699,0.975784454407699,0.0,0.0,11.11111111111111,634.0,0.0,-2281013
770171.53,6270759.48,4,82,0.8415820836834786,1.0054739562584531,0.9513045570183152,0.0750304889647486,0.1638918725749745,271.1815036716525,907.75,269.7905051455048,-2281013
770171.8300000001,6270759.48,6,82,0.9207479446100244,1.0636519170209846,0.9645106778879394,0.0537218686676916,0.1429039724109602,466.5137402545262,1096.8333333333333,89.14576078909563,-2281013
770172.1300000001,6270759.48,4,82,0.6781660593991798,1.3345746993026886,0.9939798453569206,0.2690425248535101,0.6564086399035087,67.70850007546781,749.75,258.2303558195021,-2281013
770172.43,6270759.48,1,82,1.3110553917220482,1.3110553917220482,1.3110553917220482,0.0,0.0,11.11111111111111,629.0,0.0,-2281013
770175.43,6270759.48,2,113,0.8679225555639469,0.9812359207429546,0.9245792381534508,0.0801246489171439,0.1133133651790077,196.11298444024223,801.5,166.17009357883867,-2281014
770175.7300000001,6270759.48,3,113,1.0132493959748858,1.0446426992137914,1.0261301586447062,0.0164369268354049,0.0313933032389055,1061.7975776446335,906.6666666666666,105.76546380238368,-2281014
770176.03,6270759.48,6,113,0.7418539228796037,1.0387411033957503,0.9090009759355704,0.1292125208667,0.2968871805161468,224.55219033292295,1057.8333333333333,206.90811165023635,-2281014
770176.3300000001,6270759.48,5,113,0.9050287849393364,1.0782062036611595,0.9795454281883728,0.0820480708175508,0.1731774187218233,320.80138372309966,1104.4,186.68368969998423,-2281014
770176.6300000001,6270759.48,4,113,0.8283148751387754,1.054675140743556,0.9080371844569536,0.1012441648969189,0.2263602656047805,196.34384296952257,886.0,162.83529510930157,-2281014
770176.93,6270759.48,1,113,0.7980532364734225,0.7980532364734225,0.7980532364734225,0.0,0.0,11.11111111111111,724.0,0.0,-2281014
770180.53,6270759.48,1,108,0.9578600545196654,0.9578600545196654,0.9578600545196654,0.0,0.0,11.11111111111111,278.0,0.0,-2281015
770180.8300000001,6270759.48,4,108,0.517551545819769,1.0099295001238984,0.7931687201858559,0.2090014909481113,0.4923779543041293,90.26489520079578,941.75,136.97049560641395,-2281015
770181.1300000001,6270759.48,3,108,0.8502894191258958,1.0568425404751922,0.9563334684518836,0.1033877408839663,0.2065531213492963,161.37898626554394,932.3333333333334,222.31809043200545,-2281015
770181.43,6270759.48,5,108,0.5331380734419522,0.928892199621428,0.8160271409868791,0.161023163806155,0.3957541261794759,140.37896734489362,1070.4,151.4605559213355,-2281015
770181.7300000001,6270759.48,5,108,0.5029573990189888,1.0696576096736337,0.772991079343359,0.2502853137414348,0.5667002106546448,98.03341257166376,990.6,157.09010153411958,-2281015
