x,y,count,cluster,z_min,z_max,z_mean,z_std,canopy_height,point_density,intensity_mean,intensity_std
770171.53,6270774.779999999,2,,6.81,7.07,6.9399999999999995,0.18384776310850315,0.2600000000000007,85.47008547008525,nan,nan
770174.2300000001,6270774.779999999,1,,6.64,6.64,6.64,0.0,0.0,11.11111111111111,nan,nan
770174.8300000001,6270774.779999999,1,,7.01,7.01,7.01,0.0,0.0,11.11111111111111,nan,nan
770175.1300000001,6270774.779999999,4,,6.98,7.25,7.095,0.12449899597988714,0.2699999999999996,164.60905349794265,nan,nan
770175.43,6270774.779999999,4,,6.81,7.33,7.1525,0.2330057223903882,0.5200000000000005,85.4700854700854,nan,nan
770175.7300000001,6270774.779999999,3,,7.05,7.09,7.066666666666666,0.02081665999466145,0.040000000000000036,833.3333333333327,nan,nan
770176.03,6270774.779999999,3,,6.95,7.08,7.023333333333333,0.06658328118479387,0.1299999999999999,256.41025641025664,nan,nan
770176.3300000001,6270774.779999999,1,,7.49,7.49,7.49,0.0,0.0,11.11111111111111,nan,nan
770179.6300000001,6270774.779999999,4,,7.14,7.33,7.2475,0.08883505314157612,0.1900000000000004,233.91812865497027,nan,nan
770179.93,6270774.779999999,6,,6.89,7.39,7.273333333333333,0.19242314483103803,0.5,133.33333333333334,nan,nan
770180.2300000001,6270774.779999999,3,,7.35,7.37,7.359999999999999,0.010000000000000453,0.020000000000000462,1666.666666666628,nan,nan
770180.53,6270774.779999999,5,,7.03,7.47,7.292,0.16269603560013363,0.4399999999999995,126.26262626262641,nan,nan
770184.43,6270774.779999999,1,,7.52,7.52,7.52,0.0,0.0,11.11111111111111,nan,nan
770184.7300000001,6270774.779999999,4,,7.36,7.42,7.38,0.027080128015452846,0.05999999999999961,740.7407407407455,nan,nan
770185.03,6270774.779999999,2,,7.35,7.35,7.35,0.0,0.0,22.22222222222222,nan,nan
770185.3300000001,6270774.779999999,4,,7.34,7.36,7.3475,0.009574271077563538,0.020000000000000462,2222.222222222171,nan,nan
770185.6300000001,6270774.779999999,4,,7.23,7.49,7.3775,0.10812801055539051,0.2599999999999998,170.9401709401711,nan,nan
770185.93,6270774.779999999,3,,7.13,7.4,7.283333333333334,0.13868429375143174,0.27000000000000046,123.45679012345659,nan,nan
770189.2300000001,6270774.779999999,1,,7.6,7.6,7.6,0.0,0.0,11.11111111111111,nan,nan
770189.53,6270774.779999999,3,,7.54,7.64,7.576666666666667,0.055075705472860816,0.09999999999999964,333.3333333333345,nan,nan
770189.8300000001,6270774.779999999,4,,7.43,7.5,7.4675,0.02986078811194826,0.07000000000000028,634.9206349206324,nan,nan
770190.1300000001,6270774.779999999,3,,7.4,7.46,7.423333333333333,0.03214550253664334,0.05999999999999961,555.5555555555592,nan,nan
770190.43,6270774.779999999,4,,7.37,7.48,7.43,0.04690415759823463,0.11000000000000032,404.04040404040285,nan,nan
770190.7300000001,6270774.779999999,2,,7.44,7.55,7.495,0.07778174593051983,0.10999999999999943,202.02020202020307,nan,nan
770194.03,6270774.779999999,1,,7.15,7.15,7.15,0.0,0.0,11.11111111111111,nan,nan
770194.3300000001,6270774.779999999,2,,7.42,7.54,7.48,0.0848528137423861,0.1200000000000001,185.18518518518502,nan,nan
770194.6300000001,6270774.779999999,2,,7.48,7.58,7.53,0.0707106781186545,0.09999999999999964,222.222222222223,nan,nan
770194.93,6270774.779999999,4,,7.34,7.51,7.3925,0.08057087976847878,0.16999999999999993,261.4379084967322,nan,nan
770195.2300000001,6270774.779999999,2,,7.44,7.44,7.44,0.0,0.0,22.22222222222222,nan,nan
770198.2300000001,6270774.779999999,3,,7.9,7.97,7.93,0.036055512754639495,0.0699999999999994,476.1904761904803,nan,nan
770198.53,6270774.779999999,1,,7.66,7.66,7.66,0.0,0.0,11.11111111111111,nan,nan
770198.8300000001,6270774.779999999,3,,7.61,7.65,7.633333333333333,0.02081665999466115,0.040000000000000036,833.3333333333327,nan,nan
770199.1300000001,6270774.779999999,3,,7.6,7.61,7.603333333333333,0.005773502691896519,0.010000000000000675,3333.3333333331084,nan,nan
770199.4300000002,6270774.779999999,2,,7.59,7.67,7.63,0.05656854249492385,0.08000000000000007,277.77777777777754,nan,nan
770199.7300000001,6270774.779999999,3,,7.55,7.57,7.56,0.010000000000000342,0.020000000000000462,1666.666666666628,nan,nan
770200.03,6270774.779999999,2,,7.2,7.6,7.4,0.28284271247461834,0.39999999999999947,55.555555555555635,nan,nan
770203.9300000002,6270774.779999999,3,,7.83,7.88,7.853333333333333,0.025166114784236016,0.04999999999999982,666.666666666669,nan,nan
770204.2300000001,6270774.779999999,3,,7.63,7.7,7.663333333333334,0.035118845842842736,0.07000000000000028,476.19047619047427,nan,nan
770204.53,6270774.779999999,3,,7.67,7.72,7.69,0.02645751311064551,0.04999999999999982,666.666666666669,nan,nan
770204.8300000001,6270774.779999999,3,,7.61,7.69,7.653333333333333,0.040414518843273885,0.08000000000000007,416.66666666666634,nan,nan
770205.1300000001,6270774.779999999,1,,7.61,7.61,7.61,0.0,0.0,11.11111111111111,nan,nan
770208.1300000001,6270774.779999999,1,,7.84,7.84,7.84,0.0,0.0,11.11111111111111,nan,nan
770209.03,6270774.779999999,1,,7.9,7.9,7.9,0.0,0.0,11.11111111111111,nan,nan
770209.3300000001,6270774.779999999,3,,7.75,7.88,7.82,0.0655743852430198,0.1299999999999999,256.41025641025664,nan,nan
770209.6300000001,6270774.779999999,5,,7.81,8.02,7.928,0.0909395403551175,0.20999999999999996,264.5502645502646,nan,nan
770213.2300000001,6270774.779999999,1,,8.12,8.12,8.12,0.0,0.0,11.11111111111111,nan,nan
770213.53,6270774.779999999,2,,7.97,7.99,7.98,0.01414213562373159,0.020000000000000462,1111.1111111110854,nan,nan
770213.8300000001,6270774.779999999,2,,7.94,8.03,7.984999999999999,0.06363961030678823,0.08999999999999897,246.91358024691638,nan,nan
770214.1300000001,6270774.779999999,4,,7.9,8.07,7.985,0.07234178138070248,0.16999999999999993,261.4379084967322,nan,nan
770214.4300000002,6270774.779999999,3,,7.7,8.06,7.900000000000001,0.18330302779823376,0.3600000000000003,92.59259259259252,nan,nan
770214.7300000001,6270774.779999999,2,,7.79,7.84,7.8149999999999995,0.03535533905932694,0.04999999999999982,444.444444444446,nan,nan
770140.03,6270775.08,2,,6.24,6.51,6.375,0.19091883092036754,0.2699999999999996,82.30452674897133,nan,nan
770140.6300000001,6270775.08,3,,6.16,6.28,6.22,0.060000000000000164,0.1200000000000001,277.77777777777754,nan,nan
770140.93,6270775.08,3,,5.96,6.38,6.213333333333334,0.22300971578236978,0.41999999999999993,79.36507936507938,nan,nan
770141.2300000001,6270775.08,4,,6.31,6.58,6.4375,0.1209338662244783,0.27000000000000046,164.6090534979421,nan,nan
770141.53,6270775.08,3,,6.49,6.53,6.506666666666667,0.02081665999466163,0.040000000000000036,833.3333333333327,nan,nan
770141.8300000001,6270775.08,3,,6.46,6.52,6.4799999999999995,0.03464101615137732,0.05999999999999961,555.5555555555592,nan,nan
770142.1300000001,6270775.08,1,,6.47,6.47,6.47,0.0,0.0,11.11111111111111,nan,nan
770145.7300000001,6270775.08,1,,6.48,6.48,6.48,0.0,0.0,11.11111111111111,nan,nan
770146.03,6270775.08,3,,6.42,6.59,6.506666666666667,0.0850490054811539,0.16999999999999993,196.07843137254912,nan,nan
770146.3300000001,6270775.08,5,,6.42,6.56,6.4799999999999995,0.0604152298679729,0.13999999999999968,396.8253968253978,nan,nan
770146.6300000001,6270775.08,4,,6.39,6.48,6.4425,0.03862210075418875,0.09000000000000075,493.82716049382304,nan,nan
770146.93,6270775.08,1,,6.47,6.47,6.47,0.0,0.0,11.11111111111111,nan,nan
770149.93,6270775.08,3,,6.19,6.78,6.55,0.3157530680769391,0.5899999999999999,56.49717514124295,nan,nan
770150.2300000001,6270775.08,3,,6.7,6.86,6.773333333333333,0.08082903768654767,0.16000000000000014,208.33333333333317,nan,nan
770150.53,6270775.08,3,,6.5,6.62,6.576666666666667,0.06658328118479413,0.1200000000000001,277.77777777777754,nan,nan
770150.8300000001,6270775.08,4,,6.34,6.54,6.42,0.0883176086632784,0.20000000000000018,222.22222222222203,nan,nan
770151.43,6270775.08,1,,6.3,6.3,6.3,0.0,0.0,11.11111111111111,nan,nan
770155.03,6270775.08,2,,6.68,6.71,6.695,0.021213203435596916,0.03000000000000025,740.7407407407346,nan,nan
770155.3300000001,6270775.08,3,,6.39,6.52,6.476666666666667,0.07505553499465142,0.1299999999999999,256.41025641025664,nan,nan
770155.6300000001,6270775.08,4,,6.5,6.53,6.5175,0.01499999999999996,0.03000000000000025,1481.4814814814692,nan,nan
770155.93,6270775.08,4,,6.51,6.61,6.57,0.043204937989385864,0.10000000000000053,444.44444444444207,nan,nan
770156.2300000001,6270775.08,2,,6.56,6.66,6.609999999999999,0.07071067811865545,0.10000000000000053,222.22222222222103,nan,nan
770156.53,6270775.08,2,,6.51,6.77,6.64,0.1838477631085022,0.2599999999999998,85.47008547008555,nan,nan
770156.8300000001,6270775.08,1,,6.77,6.77,6.77,0.0,0.0,11.11111111111111,nan,nan
770159.8300000001,6270775.08,1,,6.71,6.71,6.71,0.0,0.0,11.11111111111111,nan,nan
770160.1300000001,6270775.08,2,,6.87,6.87,6.87,0.0,0.0,22.22222222222222,nan,nan
770160.43,6270775.08,3,,6.85,6.9,6.88,0.02645751311064618,0.05000000000000071,666.6666666666572,nan,nan
770160.7300000001,6270775.08,3,,6.7,6.86,6.796666666666667,0.0850490054811536,0.16000000000000014,208.33333333333317,nan,nan
770161.03,6270775.08,1,,6.37,6.37,6.37,0.0,0.0,11.11111111111111,nan,nan
770161.3300000001,6270775.08,4,,6.4,6.6,6.5075,0.09358596760910966,0.1999999999999993,222.222222222223,nan,nan
770164.93,6270775.08,2,,6.55,6.75,6.65,0.1414213562373093,0.20000000000000018,111.11111111111101,nan,nan
770165.2300000001,6270775.08,4,,6.9,7.01,6.9425,0.04716990566028278,0.10999999999999943,404.04040404040614,nan,nan
770165.53,6270775.08,3,,6.86,6.95,6.913333333333334,0.04725815626252596,0.08999999999999986,370.37037037037095,nan,nan
770165.8300000001,6270775.08,4,,6.69,6.88,6.8100000000000005,0.08286535263104006,0.1899999999999995,233.91812865497135,nan,nan
770166.1300000001,6270775.08,1,,6.63,6.63,6.63,0.0,0.0,11.11111111111111,nan,nan
770169.7300000001,6270775.08,2,,6.91,6.93,6.92,0.014142135623730649,0.019999999999999574,1111.1111111111347,nan,nan
770170.03,6270775.08,5,,6.77,7.1,6.99,0.12942179105544824,0.33000000000000007,168.35016835016833,nan,nan
770170.3300000001,6270775.08,2,,7.05,7.17,7.109999999999999,0.0848528137423861,0.1200000000000001,185.18518518518502,nan,nan
770170.6300000001,6270775.08,4,,7.0,7.04,7.015,0.01914854215512643,0.040000000000000036,1111.1111111111102,nan,nan
770170.93,6270775.08,4,,6.9,7.14,7.029999999999999,0.0999999999999999,0.23999999999999932,185.1851851851857,nan,nan
770171.2300000001,6270775.08,1,,6.95,6.95,6.95,0.0,0.0,11.11111111111111,nan,nan
770173.93,6270775.08,1,,6.87,6.87,6.87,0.0,0.0,11.11111111111111,nan,nan
770174.2300000001,6270775.08,3,,6.82,6.89,6.8566666666666665,0.035118845842841924,0.0699999999999994,476.1904761904803,nan,nan
770174.53,6270775.08,3,,6.86,7.09,7.010000000000001,0.1300000000000001,0.22999999999999954,144.92753623188435,nan,nan
770174.8300000001,6270775.08,4,,6.73,7.04,6.907500000000001,0.13149778198382917,0.3099999999999996,143.36917562724034,nan,nan
770175.1300000001,6270775.08,2,,6.98,7.04,7.01,0.04242640687119289,0.05999999999999961,370.37037037037277,nan,nan
770175.43,6270775.08,3,,7.19,7.25,7.213333333333334,0.032145502536643306,0.05999999999999961,555.5555555555592,nan,nan
770175.7300000001,6270775.08,1,,7.31,7.31,7.31,0.0,0.0,11.11111111111111,nan,nan
770179.03,6270775.08,2,,6.72,7.16,6.9399999999999995,0.31112698372208086,0.4400000000000004,50.50505050505046,nan,nan
770179.3300000001,6270775.08,3,,6.91,7.26,7.123333333333334,0.18717193521821937,0.34999999999999964,95.23809523809534,nan,nan
770179.6300000001,6270775.08,2,,7.16,7.19,7.175000000000001,0.021213203435596288,0.03000000000000025,740.7407407407346,nan,nan
770179.93,6270775.08,3,,7.36,7.41,7.38,0.02645751311064593,0.04999999999999982,666.666666666669,nan,nan
770180.2300000001,6270775.08,3,,7.29,7.33,7.3133333333333335,0.02081665999466163,0.040000000000000036,833.3333333333327,nan,nan
770183.8300000001,6270775.08,3,,7.11,7.37,7.226666666666667,0.1320353488022556,0.2599999999999998,128.20512820512832,nan,nan
770184.43,6270775.08,3,,7.36,7.42,7.383333333333333,0.03214550253664259,0.05999999999999961,555.5555555555592,nan,nan
770184.7300000001,6270775.08,4,,7.39,7.42,7.4075,0.014999999999999845,0.03000000000000025,1481.4814814814692,nan,nan
770185.03,6270775.08,3,,7.22,7.29,7.256666666666667,0.03511884584284259,0.07000000000000028,476.19047619047427,nan,nan
770185.3300000001,6270775.08,3,,7.15,7.51,7.3133333333333335,0.18230011885167036,0.35999999999999943,92.59259259259274,nan,nan
770185.6300000001,6270775.08,2,,7.15,7.27,7.21,0.08485281374238515,0.11999999999999922,185.18518518518638,nan,nan
770188.93,6270775.08,4,,7.28,7.45,7.3825,0.07410578025138596,0.16999999999999993,261.4379084967322,nan,nan
770189.2300000001,6270775.08,4,,7.45,7.55,7.52,0.04690415759823395,0.09999999999999964,444.444444444446,nan,nan
770189.53,6270775.08,4,,7.5,7.57,7.53,0.035590260840104415,0.07000000000000028,634.9206349206324,nan,nan
770189.8300000001,6270775.08,4,,7.49,7.59,7.5175,0.04856267428111148,0.09999999999999964,444.444444444446,nan,nan
770190.1300000001,6270775.08,2,,7.44,7.45,7.445,0.007071067811865324,0.009999999999999787,2222.2222222222695,nan,nan
770193.7300000001,6270775.08,1,,7.41,7.41,7.41,0.0,0.0,11.11111111111111,nan,nan
770194.03,6270775.08,3,,7.3,7.39,7.333333333333333,0.04932882862316244,0.08999999999999986,370.37037037037095,nan,nan
770194.3300000001,6270775.08,3,,7.15,7.38,7.276666666666666,0.11676186592091276,0.22999999999999954,144.92753623188435,nan,nan
770194.6300000001,6270775.08,2,,7.1,7.2,7.15,0.07071067811865482,0.10000000000000053,222.22222222222103,nan,nan
770197.9300000002,6270775.08,2,,7.59,7.66,7.625,0.049497474683058526,0.07000000000000028,317.4603174603162,nan,nan
770198.2300000001,6270775.08,5,,7.61,7.81,7.714,0.09659192512834587,0.1999999999999993,277.77777777777874,nan,nan
770198.53,6270775.08,2,,7.58,7.64,7.609999999999999,0.04242640687119289,0.05999999999999961,370.37037037037277,nan,nan
770198.8300000001,6270775.08,2,,7.6,7.67,7.635,0.049497474683058526,0.07000000000000028,317.4603174603162,nan,nan
770199.1300000001,6270775.08,3,,7.54,7.67,7.609999999999999,0.06557438524301971,0.1299999999999999,256.41025641025664,nan,nan
770199.4300000002,6270775.08,2,,7.54,7.58,7.5600000000000005,0.02828427124746224,0.040000000000000036,555.5555555555551,nan,nan
770203.03,6270775.08,1,,7.79,7.79,7.79,0.0,0.0,11.11111111111111,nan,nan
770203.3300000001,6270775.08,3,,7.49,7.66,7.59,0.08888194417315626,0.16999999999999993,196.07843137254912,nan,nan
770203.6300000001,6270775.08,4,,7.63,7.79,7.745,0.07724420150837662,0.16000000000000014,277.77777777777754,nan,nan
770203.9300000002,6270775.08,1,,7.77,7.77,7.77,0.0,0.0,11.11111111111111,nan,nan
770204.2300000001,6270775.08,3,,7.53,7.72,7.633333333333333,0.09609023536933071,0.1899999999999995,175.43859649122854,nan,nan
770204.53,6270775.08,3,,7.43,7.65,7.543333333333333,0.11015141094572214,0.22000000000000064,151.51515151515108,nan,nan
770204.8300000001,6270775.08,1,,7.44,7.44,7.44,0.0,0.0,11.11111111111111,nan,nan
770207.8300000001,6270775.08,1,,7.84,7.84,7.84,0.0,0.0,11.11111111111111,nan,nan
770208.1300000001,6270775.08,2,,7.88,8.0,7.9399999999999995,0.08485281374238547,0.1200000000000001,185.18518518518502,nan,nan
770208.4300000002,6270775.08,5,,7.78,8.07,7.9159999999999995,0.13575713609236179,0.29000000000000004,191.57088122605361,nan,nan
770208.7300000001,6270775.08,1,,7.93,7.93,7.93,0.0,0.0,11.11111111111111,nan,nan
770212.9300000002,6270775.08,1,,7.77,7.77,7.77,0.0,0.0,11.11111111111111,nan,nan
770213.2300000001,6270775.08,1,,8.12,8.12,8.12,0.0,0.0,11.11111111111111,nan,nan
770213.53,6270775.08,3,,7.96,8.04,8.01,0.04358898943540664,0.07999999999999918,416.66666666667095,nan,nan
770213.8300000001,6270775.08,3,,7.97,8.0,7.986666666666667,0.01527525231651919,0.03000000000000025,1111.111111111102,nan,nan
770214.1300000001,6270775.08,1,,7.88,7.88,7.88,0.0,0.0,11.11111111111111,nan,nan
770139.7300000001,6270775.38,3,,6.26,6.48,6.343333333333334,0.1193035344544888,0.22000000000000064,151.51515151515108,nan,nan
770140.03,6270775.38,2,,6.37,6.42,6.395,0.03535533905932694,0.04999999999999982,444.444444444446,nan,nan
770140.6300000001,6270775.38,3,,6.24,6.36,6.316666666666666,0.06658328118479385,0.1200000000000001,277.77777777777754,nan,nan
770140.93,6270775.38,3,,6.33,6.36,6.343333333333334,0.01527525231651948,0.03000000000000025,1111.111111111102,nan,nan
770141.2300000001,6270775.38,3,,6.39,6.39,6.39,0.0,0.0,33.333333333333336,nan,nan
770141.53,6270775.38,3,,6.44,6.47,6.456666666666667,0.015275252316519045,0.02999999999999936,1111.1111111111347,nan,nan
770141.8300000001,6270775.38,2,,6.39,6.57,6.48,0.1272792206135787,0.1800000000000006,123.45679012345637,nan,nan
770145.1300000001,6270775.38,1,,6.33,6.33,6.33,0.0,0.0,11.11111111111111,nan,nan
770145.43,6270775.38,4,,6.39,6.51,6.47,0.05477225575051674,0.1200000000000001,370.37037037037004,nan,nan
770145.7300000001,6270775.38,3,,6.45,6.56,6.510000000000001,0.05567764362830015,0.10999999999999943,303.0303030303046,nan,nan
770146.03,6270775.38,2,,6.49,6.63,6.5600000000000005,0.09899494936611673,0.13999999999999968,158.7301587301591,nan,nan
770146.3300000001,6270775.38,3,,6.27,6.36,6.3,0.05196152422706649,0.09000000000000075,370.3703703703673,nan,nan
770149.6300000001,6270775.38,3,,6.5,6.63,6.57,0.06557438524302012,0.1299999999999999,256.41025641025664,nan,nan
770149.93,6270775.38,3,,6.46,6.61,6.546666666666667,0.07767453465154023,0.15000000000000036,222.22222222222172,nan,nan
770150.2300000001,6270775.38,3,,6.5,6.59,6.56,0.051961524227066104,0.08999999999999986,370.37037037037095,nan,nan
770150.53,6270775.38,2,,6.47,6.55,6.51,0.05656854249492385,0.08000000000000007,277.77777777777754,nan,nan
770150.8300000001,6270775.38,2,,6.36,6.66,6.51,0.2121320343559638,0.2999999999999998,74.07407407407412,nan,nan
770154.43,6270775.38,1,,6.57,6.57,6.57,0.0,0.0,11.11111111111111,nan,nan
770154.7300000001,6270775.38,4,,6.69,6.76,6.7075000000000005,0.03499999999999957,0.0699999999999994,634.9206349206404,nan,nan
770155.03,6270775.38,1,,6.67,6.67,6.67,0.0,0.0,11.11111111111111,nan,nan
770155.3300000001,6270775.38,4,,6.43,6.72,6.595,0.14341083176199326,0.29000000000000004,153.2567049808429,nan,nan
770155.6300000001,6270775.38,2,,6.32,6.49,6.405,0.12020815280171303,0.16999999999999993,130.7189542483661,nan,nan
770155.93,6270775.38,2,,6.48,6.58,6.53,0.0707106781186545,0.09999999999999964,222.222222222223,nan,nan
770159.2300000001,6270775.38,2,,6.55,6.68,6.615,0.09192388155425078,0.1299999999999999,170.9401709401711,nan,nan
770159.53,6270775.38,4,,6.68,6.81,6.7475,0.055602757725374055,0.1299999999999999,341.8803418803422,nan,nan
770159.8300000001,6270775.38,3,,6.77,6.86,6.8066666666666675,0.0472581562625265,0.09000000000000075,370.3703703703673,nan,nan
770160.1300000001,6270775.38,1,,6.85,6.85,6.85,0.0,0.0,11.11111111111111,nan,nan
770160.43,6270775.38,3,,6.56,6.79,6.68,0.1153256259467083,0.23000000000000043,144.9275362318838,nan,nan
770160.7300000001,6270775.38,1,,6.59,6.59,6.59,0.0,0.0,11.11111111111111,nan,nan
770161.03,6270775.38,1,,6.54,6.54,6.54,0.0,0.0,11.11111111111111,nan,nan
770164.03,6270775.38,1,,7.22,7.22,7.22,0.0,0.0,11.11111111111111,nan,nan
770164.3300000001,6270775.38,3,,6.86,7.02,6.96,0.0871779788708134,0.15999999999999925,208.3333333333343,nan,nan
770164.6300000001,6270775.38,3,,6.79,6.88,6.833333333333333,0.045092497528228866,0.08999999999999986,370.37037037037095,nan,nan
770164.93,6270775.38,4,,6.47,6.82,6.6925,0.1532699144211507,0.35000000000000053,126.98412698412679,nan,nan
770165.2300000001,6270775.38,4,,6.71,6.87,6.7875,0.06551081335677854,0.16000000000000014,277.77777777777754,nan,nan
770165.53,6270775.38,3,,6.89,6.94,6.919999999999999,0.026457513110646348,0.05000000000000071,666.6666666666572,nan,nan
770165.8300000001,6270775.38,1,,6.8,6.8,6.8,0.0,0.0,11.11111111111111,nan,nan
770169.1300000001,6270775.38,1,,6.93,6.93,6.93,0.0,0.0,11.11111111111111,nan,nan
770169.43,6270775.38,3,,7.0,7.07,7.033333333333334,0.03511884584284259,0.07000000000000028,476.19047619047427,nan,nan
770169.7300000001,6270775.38,5,,6.81,7.04,6.984,0.09762171889492663,0.23000000000000043,241.54589371980632,nan,nan
770170.03,6270775.38,5,,7.01,7.08,7.040000000000001,0.02645751311064597,0.07000000000000028,793.6507936507904,nan,nan
770170.3300000001,6270775.38,4,,7.0,7.09,7.0625,0.0419324854180304,0.08999999999999986,493.82716049382793,nan,nan
770170.6300000001,6270775.38,1,,6.97,6.97,6.97,0.0,0.0,11.11111111111111,nan,nan
770174.2300000001,6270775.38,3,,7.05,7.21,7.1433333333333335,0.08326663997864535,0.16000000000000014,208.33333333333317,nan,nan
770174.53,6270775.38,4,,7.02,7.17,7.075,0.06855654600401014,0.15000000000000036,296.2962962962956,nan,nan
770174.8300000001,6270775.38,2,,7.01,7.02,7.015,0.007071067811865324,0.009999999999999787,2222.2222222222695,nan,nan
770178.7300000001,6270775.38,1,,7.03,7.03,7.03,0.0,0.0,11.11111111111111,nan,nan
770179.03,6270775.38,2,,6.94,7.06,7.0,0.08485281374238515,0.11999999999999922,185.18518518518638,nan,nan
770179.3300000001,6270775.38,6,,7.08,7.24,7.185,0.05856620185738528,0.16000000000000014,416.66666666666634,nan,nan
770179.6300000001,6270775.38,3,,7.21,7.33,7.256666666666667,0.06429100507328617,0.1200000000000001,277.77777777777754,nan,nan
770179.93,6270775.38,3,,7.09,7.25,7.1499999999999995,0.0871779788708135,0.16000000000000014,208.33333333333317,nan,nan
770180.2300000001,6270775.38,1,,7.38,7.38,7.38,0.0,0.0,11.11111111111111,nan,nan
770183.53,6270775.38,2,,7.09,7.15,7.12,0.0424264068711932,0.0600000000000005,370.3703703703673,nan,nan
770183.8300000001,6270775.38,2,,7.09,7.19,7.140000000000001,0.07071067811865482,0.10000000000000053,222.22222222222103,nan,nan
770184.1300000001,6270775.38,4,,7.27,7.39,7.3275,0.04924428900898089,0.1200000000000001,370.37037037037004,nan,nan
770184.43,6270775.38,4,,7.24,7.32,7.2725,0.03947573094108974,0.08000000000000007,555.5555555555551,nan,nan
770184.7300000001,6270775.38,2,,7.28,7.37,7.325,0.06363961030678918,0.08999999999999986,246.91358024691397,nan,nan
770185.03,6270775.38,1,,7.06,7.06,7.06,0.0,0.0,11.11111111111111,nan,nan
770188.3300000001,6270775.38,1,,7.2,7.2,7.2,0.0,0.0,11.11111111111111,nan,nan
770188.6300000001,6270775.38,3,,7.21,7.32,7.28,0.0608276253029823,0.11000000000000032,303.03030303030215,nan,nan
770188.93,6270775.38,4,,7.39,7.4,7.3975,0.005000000000000633,0.010000000000000675,4444.444444444145,nan,nan
770189.2300000001,6270775.38,3,,7.29,7.49,7.413333333333334,0.1078579312490897,0.20000000000000018,166.66666666666652,nan,nan
770189.53,6270775.38,4,,7.15,7.46,7.3675,0.1456880228433343,0.3099999999999996,143.36917562724034,nan,nan
770192.8300000001,6270775.38,1,,7.13,7.13,7.13,0.0,0.0,11.11111111111111,nan,nan
770193.1300000001,6270775.38,2,,7.15,7.46,7.305,0.21920310216782976,0.3099999999999996,71.68458781362017,nan,nan
770193.43,6270775.38,3,,7.45,7.55,7.5,0.04999999999999982,0.09999999999999964,333.3333333333345,nan,nan
770193.7300000001,6270775.38,2,,7.27,7.31,7.289999999999999,0.02828427124746224,0.040000000000000036,555.5555555555551,nan,nan
770194.03,6270775.38,2,,7.31,7.31,7.31,0.0,0.0,22.22222222222222,nan,nan
770194.3300000001,6270775.38,2,,7.05,7.2,7.125,0.10606601717798238,0.15000000000000036,148.1481481481478,nan,nan
770197.3300000001,6270775.38,2,,7.7,7.7,7.7,0.0,0.0,22.22222222222222,nan,nan
770197.9300000002,6270775.38,4,,7.58,7.65,7.6075,0.034034296427770346,0.07000000000000028,634.9206349206324,nan,nan
770198.2300000001,6270775.38,1,,7.55,7.55,7.55,0.0,0.0,11.11111111111111,nan,nan
770198.53,6270775.38,4,,7.48,7.6,7.5375,0.04924428900898036,0.11999999999999922,370.37037037037277,nan,nan
770198.8300000001,6270775.38,2,,7.55,7.57,7.5600000000000005,0.01414213562373159,0.020000000000000462,1111.1111111110854,nan,nan
770202.7300000001,6270775.38,1,,7.82,7.82,7.82,0.0,0.0,11.11111111111111,nan,nan
770203.03,6270775.38,5,,7.57,7.72,7.668000000000001,0.05890670590009239,0.14999999999999947,370.3703703703717,nan,nan
770203.3300000001,6270775.38,2,,7.66,7.73,7.695,0.049497474683058526,0.07000000000000028,317.4603174603162,nan,nan
770203.6300000001,6270775.38,3,,7.7,7.71,7.706666666666667,0.005773502691896263,0.009999999999999787,3333.3333333334044,nan,nan
770203.9300000002,6270775.38,3,,7.77,7.82,7.79,0.02645751311064643,0.05000000000000071,666.6666666666572,nan,nan
770204.2300000001,6270775.38,1,,7.81,7.81,7.81,0.0,0.0,11.11111111111111,nan,nan
770207.2300000001,6270775.38,1,,7.91,7.91,7.91,0.0,0.0,11.11111111111111,nan,nan
770207.53,6270775.38,3,,7.9,8.11,8.0,0.10535653752852737,0.20999999999999908,158.73015873015942,nan,nan
770207.8300000001,6270775.38,3,,7.9,7.97,7.94,0.03605551275463974,0.0699999999999994,476.1904761904803,nan,nan
770208.1300000001,6270775.38,4,,7.9,7.93,7.91,0.014142135623730545,0.02999999999999936,1481.4814814815131,nan,nan
770208.4300000002,6270775.38,4,,7.3,7.89,7.6575,0.2619637379485945,0.5899999999999999,75.3295668549906,nan,nan
770212.6300000001,6270775.38,3,,7.93,7.94,7.936666666666667,0.005773502691896262,0.010000000000000675,3333.3333333331084,nan,nan
770212.9300000002,6270775.38,1,,7.87,7.87,7.87,0.0,0.0,11.11111111111111,nan,nan
770213.2300000001,6270775.38,4,,7.96,8.04,7.9925,0.034034296427769783,0.07999999999999918,555.5555555555612,nan,nan
770213.53,6270775.38,2,,7.94,7.98,7.960000000000001,0.028284271247461613,0.040000000000000036,555.5555555555551,nan,nan
770213.8300000001,6270775.38,2,,7.91,7.94,7.925000000000001,0.021213203435596916,0.03000000000000025,740.7407407407346,nan,nan
770139.43,6270775.68,1,,6.38,6.38,6.38,0.0,0.0,11.11111111111111,nan,nan
770139.7300000001,6270775.68,3,,6.1,6.33,6.226666666666667,0.11676186592091352,0.23000000000000043,144.9275362318838,nan,nan
770140.03,6270775.68,3,,6.29,6.39,6.34,0.050000000000000044,0.09999999999999964,333.3333333333345,nan,nan
